leisure	name	sport	lat	lon	id	surface	region
pitch	Area Verde	soccer	11.09537218	46.404464540000006	way/218010532	grass_paver	region_1
pitch		soccer	11.10475802	46.37780382	way/218798676		region_1
pitch		soccer	10.98513564	46.04611614	way/218811388	grass	region_1
pitch		soccer	11.52224756	46.05225106	way/219201987		region_1
pitch		soccer	11.52277016	46.053156560000005	way/219201988		region_1
pitch		soccer	11.11838906	46.31586436	way/219519689	grass	region_1
pitch		soccer	10.8436546	46.0024864	way/219688755		region_1
pitch		soccer	11.11027902	46.13869784	way/221382167		region_1
pitch		soccer	10.98488296	46.00548028	way/221526540		region_1
pitch		soccer	10.84357977142857	45.91423871428572	way/221843138	concrete	region_1
pitch	A.S.D. Comano Terme Fiavè	soccer	10.864194566666669	46.02840805	way/221855874	sintetic_grass	region_1
pitch		soccer	10.86459696	46.02907384	way/221855875		region_1
pitch		soccer	10.89049912	46.03473984	way/221859955		region_1
pitch		soccer	11.25157764	46.07444384	way/221906650		region_1
pitch		soccer	11.114366880000002	46.05332808	way/221987175		region_1
pitch		soccer	11.09248014	46.15403952	way/222001520		region_1
pitch		soccer	11.1412778	46.10858613999999	way/222234188		region_1
pitch		soccer	11.3062025	46.01390004	way/223355094		region_1
pitch		soccer	10.9473476	45.98784318	way/223905222		region_1
pitch		soccer	11.02139665	45.92185953333333	way/223916457	grass	region_1
pitch		soccer	11.530782680000002	46.06667414	way/225160474		region_1
pitch	Stadio Comunale Città di Arco	soccer	10.88744148	45.91495836	way/225238015		region_1
pitch		soccer	10.7317185	46.04174272	way/226203652		region_1
pitch		soccer	11.04411826	46.08733942	way/226854991		region_1
pitch		soccer	11.04555498	46.088672540000005	way/226854992		region_1
pitch		soccer	11.026836980000002	46.18320494	way/227226147		region_1
pitch		soccer	10.93628304	46.3666675	way/227583064		region_1
pitch		soccer	11.00323862	46.16796452	way/227837542		region_1
pitch		soccer	10.73732128	46.0334896	way/227895933		region_1
pitch		soccer	11.64047198	46.00869031999999	way/228240949	grass	region_1
pitch		soccer	11.5970489	45.98257066000001	way/228240951		region_1
pitch		soccer	11.64061376	46.00762836	way/228240955		region_1
pitch		soccer	10.91700908	46.3471765	way/228651893		region_1
pitch		soccer	11.46936378	46.05045112	way/229295684	grass	region_1
pitch		soccer	10.73127074	46.04101166	way/230168685		region_1
pitch		soccer	11.76760126	46.47558298	way/231697669	artificial_turf	region_1
pitch		soccer	10.885831540000002	46.33339694	way/233380219		region_1
pitch		soccer	11.02954282	46.43747854	way/233681828		region_1
pitch		soccer	10.91563356	46.35079542	way/234838168		region_1
pitch		soccer	10.90492404	46.33760564000001	way/234880916		region_1
pitch		soccer	10.59975488	45.88966711999999	way/235781242		region_1
pitch		soccer	10.79396582	46.0571004	way/240875707		region_1
pitch		soccer	10.80726197142857	45.86567121428572	way/240958100		region_1
pitch		soccer	10.72382421875	45.90134036250001	way/241161398		region_1
pitch		soccer	10.6487895	45.95212158	way/241167680		region_1
pitch		soccer	10.699695280000002	46.00577352	way/241179094		region_1
pitch		soccer	11.55240134	46.04431796	way/243982895		region_1
pitch		soccer	10.961497842857142	45.74081152857144	way/244439380		region_1
pitch		soccer	11.24419362	46.0613583	way/248004399	artificial_turf	region_1
pitch		soccer	11.11070312	46.16777509999999	way/249998170		region_1
pitch	Campo da calcio di Fraveggio	soccer	10.99490854	46.07924174	way/252967599	grass	region_1
pitch		soccer	11.23678508	46.180627	way/253345452	concrete	region_1
pitch		soccer	11.325651066666666	46.24083676666667	way/254173171		region_1
pitch		soccer	11.2490116	45.9288445	way/254669477		region_1
pitch		soccer	11.482761200000002	46.28387636	way/255539184		region_1
pitch		soccer	11.13537228	46.13395552	way/256132995		region_1
pitch		soccer	10.96980778	45.83778726	way/256471890		region_1
pitch		soccer	10.97719258	45.9855379	way/266580379		region_1
pitch		soccer	10.98138758	45.97842622	way/266580380		region_1
pitch		soccer	10.75282472	46.16764152	way/266954037		region_1
pitch		soccer	10.56130034	45.84684228	way/267450721		region_1
pitch	Barattieri	soccer	11.03945136	45.89692195999999	way/271370498	artificial_turf	region_1
pitch		soccer	10.95160586	45.84607274	way/273611754		region_1
pitch		soccer	11.117231883333332	46.45318375	way/275472230		region_1
pitch		soccer	11.329542542857142	45.95738464285715	way/278003889	grass	region_1
pitch		soccer	11.46262534	46.075296300000005	way/279523928		region_1
pitch		soccer	10.69964002	46.34631795999999	way/287641470		region_1
pitch		soccer	10.8173726	46.01479796	way/295391103		region_1
pitch		soccer	11.74415658	46.47582392	way/296893873		region_1
pitch		soccer	10.85031596	45.88266367	way/299065699	artificial_turf	region_1
pitch	Campo sportivo Oratorio Castello Tesino	soccer	11.63292922	46.06245702	way/299965785	grass	region_1
pitch		soccer	11.9434147	46.19348674	way/304817712		region_1
pitch		soccer	10.63543602	45.929343720000006	way/315991980		region_1
pitch		soccer	11.44003254	46.28234578	way/316710197		region_1
pitch	campetto	soccer	11.62929272	46.05783196	way/319933082	artificial_turf	region_1
pitch		soccer	11.42079382	46.04560005999999	way/321172114		region_1
pitch		soccer	11.46011424	46.05310184	way/322315888		region_1
pitch		soccer	11.29845328	46.01618588	way/323558270		region_1
pitch		soccer	11.315249557142854	45.99022554285715	way/323648453		region_1
pitch		soccer	11.00754154	45.92261638	way/324234976		region_1
pitch		soccer	11.405374	46.04928362	way/331155724		region_1
pitch		soccer	10.95031986	46.04727432	way/339788359		region_1
pitch	Campo di calcio della parrocchia di Canale	soccer	11.22865488	46.04211646	way/347710449	dirt	region_1
pitch		soccer	10.98496998	46.047458340000006	way/352530242	grass	region_1
pitch		soccer	11.35323986	46.12867304	way/358617425		region_1
pitch		soccer	10.7331381125	45.8861201625	way/364367283	grass	region_1
pitch		soccer	11.55106886	46.28515914	way/369270874		region_1
pitch		soccer	11.04769698	46.0955153	way/374372086	grass	region_1
pitch	Campo da calcio di Lon	soccer	10.99131352	46.08651188	way/374573718	grass	region_1
pitch		soccer	11.656329333333334	46.37306661666667	way/375193066		region_1
pitch		soccer	11.12135556	46.08562804	way/381257338		region_1
pitch		soccer	11.18196408	46.09037482000001	way/385409038		region_1
pitch		soccer	11.18489114	46.0700308	way/387218985		region_1
pitch		soccer	11.265664160000002	46.005622200000005	way/390202385	grass	region_1
pitch		soccer	11.2650659	46.00540738	way/390202387	grass	region_1
pitch		soccer	11.26196204	46.00413722	way/390211824	sand	region_1
pitch		soccer	11.2540458	46.00125648000001	way/390214618		region_1
pitch		soccer	11.30308246	46.106373	way/393187757	dirt	region_1
pitch		soccer	11.162456939999998	46.07108378	way/393277791	grass	region_1
pitch		soccer	11.033065679999998	46.36830786	way/395173734	artificial_turf	region_1
pitch		soccer	11.12105808	46.34396014	way/396241211		region_1
pitch		soccer	10.84763304	45.89238941999999	way/397540775	grass	region_1
pitch		soccer	10.81760314	45.91207016	way/397749116		region_1
pitch		soccer	10.92936272	45.70169394	way/397793691		region_1
pitch		soccer	11.600615883333331	46.312257	way/400424360		region_1
pitch		soccer	11.600337133333332	46.3119939111111	way/400424362		region_1
pitch		soccer	11.03647976	46.36607914	way/401662773		region_1
pitch		soccer	10.88586264	45.91385066	way/403515448	artificial_turf	region_1
pitch	Campetto dell'oratorio	soccer	11.00487396	45.75544264	way/408894065	grass	region_1
pitch		soccer	11.468038616666668	46.0490303	way/420089622	grass	region_1
pitch		soccer	11.07379984	46.17364464	way/423711364		region_1
pitch		soccer	11.06836358	46.173518060000006	way/423711367		region_1
pitch		soccer	11.09590234	45.9705797	way/424601670		region_1
pitch		soccer	11.24786154	45.94424306	way/424760017	grass	region_1
pitch		soccer	11.1319602	46.19727274	way/425714776		region_1
pitch		soccer	11.04947816	46.31475424	way/425803488		region_1
pitch		soccer	11.01882874	46.44061276	way/426341947	grass	region_1
pitch		soccer	10.93919922	45.73362896	way/427796515	grass	region_1
pitch		soccer	10.94681956	45.73826412	way/427796517		region_1
pitch		soccer	11.3213851	45.92217726	way/429460349		region_1
pitch		soccer	11.29786598	45.95460658	way/429525107		region_1
pitch		soccer	11.23362692	45.97046134	way/429849871	grass	region_1
pitch		soccer	11.67199426	46.38125634000001	way/432400180		region_1
pitch		soccer	11.52689656	46.08360706	way/432958166		region_1
pitch		soccer	11.305627220000002	46.16369204	way/433562023	sand	region_1
pitch		soccer	11.12689796	46.1433694	way/434376830		region_1
pitch		soccer	11.18548172	46.14307662	way/434443242		region_1
pitch		soccer	11.81106414	46.153837980000006	way/434905677	grass	region_1
pitch		soccer	11.0277253	45.86858013999999	way/440223331		region_1
pitch		soccer	10.69128812	45.89071618	way/441982912		region_1
pitch		soccer	10.75602838	46.156226280000006	way/442666806	artificial_turf	region_1
pitch		soccer	11.131131	46.05732938	way/444966295		region_1
pitch		soccer	10.74516474	46.06998675999999	way/446914554		region_1
pitch		soccer	10.753531419999998	46.04450486	way/446914555	grass	region_1
pitch	campo calcetto/tennis	soccer	10.814156739999998	46.40763898	way/454726563		region_1
pitch		soccer	10.81814146	46.0158697	way/456631798		region_1
pitch		soccer	11.677311839999998	46.19603452	way/458895008		region_1
pitch	Campo Sant'Agnese	soccer	11.18444475	46.106561150000005	way/469393645	artificial_turf	region_1
pitch		soccer	11.460089	46.04106048	way/474036717		region_1
pitch		soccer	11.132527533333333	45.90850138333334	way/477439305	grass	region_1
pitch		soccer	11.143246299999998	46.4738061	way/515841574		region_1
pitch		soccer	11.531839616666668	46.05815465	way/515897416		region_1
pitch		soccer	10.8836358	45.9152211125	way/516393451		region_1
pitch		soccer	11.11190272	46.45446718	way/517879876		region_1
pitch		soccer	11.1316471	46.45867686	way/518394586		region_1
pitch		soccer	11.73304252	46.15551388	way/527036550	asphalt	region_1
pitch		soccer	10.86668988	45.91979102	way/534673078		region_1
pitch		soccer	11.11953084	46.06716762	way/542428805		region_1
pitch		soccer	10.89745764	45.87572376	way/545489367		region_1
pitch		soccer	11.182073483333337	46.11417298333333	way/556076900	grass	region_1
pitch		soccer	11.09181224	46.12073702	way/558786207		region_1
pitch		soccer	11.22676408	46.04201552000001	way/559255101	tartan	region_1
pitch		soccer	11.82732748	46.19194348	way/560982047		region_1
pitch		soccer	10.66871646	46.36203206	way/562582881	grass	region_1
pitch		soccer	10.7448373	46.03585525999999	way/564329017		region_1
pitch		soccer	10.741538471428573	46.10332602857142	way/564382126		region_1
pitch		soccer	11.10706026	46.0901925	way/572460510		region_1
pitch		soccer	10.89271908	45.91958744	way/579656303		region_1
pitch		soccer	11.668178180000002	45.98652246	way/583557426		region_1
pitch		soccer	10.77081892	46.136391880000005	way/596426546		region_1
pitch		soccer	11.025575320000002	45.78298172	way/597218271		region_1
pitch		soccer	11.19716742	46.09377828	way/600351984		region_1
pitch		soccer	11.10632842	46.3429437	way/611564130		region_1
pitch		soccer	10.9705193	45.81985160000001	way/614087267	concrete	region_1
pitch		soccer	10.969678635714288	45.819823564285706	way/614087268	grass	region_1
pitch		soccer	10.7938951	46.19154046	way/614499606		region_1
pitch		soccer	11.04447834	45.92674706	way/619517717	grass	region_1
pitch		soccer	11.52314368	46.06504474	way/625775213		region_1
pitch		soccer	10.94709406	46.02233016	way/627429014	grass	region_1
pitch		soccer	10.824529000000002	46.028452560000005	way/632112720		region_1
pitch		soccer	10.75612234	46.157007920000005	way/632119309	grass	region_1
pitch		soccer	10.815415580000002	46.01652122	way/632122637		region_1
pitch		soccer	10.81432348	46.12490785999999	way/632124946		region_1
pitch	Campo da calcio	soccer	11.13524788	46.38951822	way/640398687		region_1
pitch		soccer	10.8819123	46.32692094	way/641837756		region_1
pitch		soccer	10.88463852	46.36989102	way/653276148		region_1
pitch		soccer	11.18878858	46.42018083999999	way/654013666		region_1
pitch		soccer	11.33616622	46.00508992	way/654809252		region_1
pitch		soccer	10.71343026	46.06331778	way/656067406		region_1
pitch		soccer	10.9918941	45.87618836	way/659111539	artificial_turf	region_1
pitch		soccer	11.13027588	46.00833516	way/660653628		region_1
pitch		soccer	11.45207758	46.2841688	way/664574309	grass	region_1
pitch		soccer	11.45086722	46.2840499	way/664574312	grass	region_1
pitch		soccer	11.59943432	46.30108534	way/664581536	grass	region_1
pitch		soccer	10.8534391	45.880677860000006	way/690505101		region_1
pitch		soccer	11.110979014285714	46.10758898571429	way/701364907	artificial_turf	region_1
pitch		soccer	11.01234198	45.90789368000001	way/704698836		region_1
pitch	Campo sportivo sintetico di San Martino	soccer	11.79677952	46.2618444	way/709276057	artificial_turf	region_1
pitch		soccer	10.95661758	45.834763	way/713766410		region_1
pitch		soccer	11.05016142	46.33620952	way/714394416		region_1
pitch		soccer	11.0011843	46.07858589999999	way/715697399	artificial_turf	region_1
pitch		soccer	10.67043268	45.88561048	way/718203567		region_1
pitch		soccer	10.683157225	45.89497125	way/718208727		region_1
pitch		soccer	11.03181184	46.35938722	way/736451171	concrete	region_1
pitch		soccer	11.02997736	46.3650945	way/736451193		region_1
pitch		soccer	11.01936846	46.3487206	way/755627414		region_1
pitch		soccer	11.11809182	46.04832952	way/782096319	ground	region_1
pitch		soccer	11.21926658	46.17371314	way/784055246		region_1
pitch		soccer	11.68776802	46.4291009	way/785329729	paved	region_1
pitch		soccer	10.82770448	46.222814420000006	way/808055138	artificial_turf	region_1
pitch		soccer	11.615271320000002	46.05929186	way/815804682		region_1
pitch		soccer	10.787710999999998	45.86672518	way/816970820	artificial_turf	region_1
pitch		soccer	11.0861136	45.86271012	way/818614691		region_1
pitch		soccer	10.725302180000002	46.07652066	way/822689875		region_1
pitch		soccer	11.06324322	45.84090796	way/824627318		region_1
pitch		soccer	10.84218934285714	45.89372241428572	way/846714876	artificial_turf	region_1
pitch		soccer	10.843981783333334	45.89040782499999	way/848027352	artificial_turf	region_1
pitch		soccer	10.843382069230769	45.88955463846154	way/848027358	artificial_turf	region_1
pitch		soccer	10.69545412	45.9999529	way/851839513		region_1
pitch		soccer	10.809569483333334	45.9647886	way/853268643	grass	region_1
pitch		soccer	10.81475012	45.96287668	way/853281612	grass	region_1
pitch		soccer	10.87053778	45.933268000000005	way/863777592		region_1
pitch		soccer	11.06859942	46.08876805999999	way/932650339		region_1
pitch		soccer	11.1019367875	46.065549525	way/932650419		region_1
pitch		soccer	10.72912392	45.90417774	way/960016101		region_1
pitch		soccer	10.73045754	45.917316420000006	way/960046210		region_1
pitch		soccer	11.325640880000002	46.2409114	way/962534659		region_1
pitch		soccer	11.30321258	46.1629179	way/966944515	artificial_turf	region_1
pitch		soccer	11.158907	46.42391	way/977545318		region_1
pitch		soccer	10.902699357142856	45.95070452857142	way/979557040		region_1
pitch		soccer	11.03929742	45.88916804	way/993299300	artificial_turf	region_1
pitch		soccer	11.360137560000002	46.0178091	way/999976129		region_1
pitch		soccer	10.956765399999998	45.81909852	way/1035399624		region_1
pitch		soccer	11.01270772	45.89619798	way/1040348998		region_1
pitch		soccer	11.1568132	46.08511085	way/1047509920		region_1
pitch		soccer	11.51515128	46.28342156	way/1050522433		region_1
pitch		soccer	10.86972418	45.901130460000005	way/1074412138		region_1
pitch		soccer	11.80442188	46.45707346	way/1077113284		region_1
pitch		soccer	10.8447696	45.90189847500001	way/1080872816		region_1
pitch		soccer	10.66931876	45.88910282	way/1095912509		region_1
pitch		soccer	11.16994428	46.1105726	way/1110230862		region_1
pitch		soccer	11.818640727272726	46.16377506363636	way/1120080984	asphalt	region_1
pitch		soccer	11.81740584	46.163238	way/1120109160	grass	region_1
pitch		soccer	10.99975526	45.76024099999999	way/1138273913		region_1
pitch		soccer	11.07315514	46.29579662	way/1157488254		region_1
pitch		soccer	11.34635432	46.24614902	way/1160742369		region_1
pitch		soccer	11.59636266	46.309110620000006	way/1163083807		region_1
pitch		soccer	11.2093458	46.10300076	way/1171498634		region_1
pitch		soccer	11.042645060000002	45.89342518	way/1172019401		region_1
pitch		soccer	11.62857104	46.05703192	way/1172861007		region_1
pitch		soccer	11.28724218	46.01127802	way/1176682345		region_1
pitch		soccer	11.09791212	46.15099814	way/1178106289		region_1
pitch		soccer	11.27026178	45.94139336	way/1183862303		region_1
pitch		soccer	10.54191278	45.81111982	way/1191736264		region_1
pitch		soccer	10.76055848	46.30878594	way/1198959397	artificial_turf	region_1
pitch		soccer	11.15877196	46.08503192	way/1200817993		region_1
pitch		soccer	11.31869744	46.0142819	way/1209337865		region_1
pitch		soccer	11.1326467	46.0862949	node/2301965189	grass	region_1
pitch		soccer	11.1088335	45.9125351	node/2990924600		region_1
pitch		soccer	11.2877608	46.0061298	node/5092691034		region_1
pitch		soccer	11.4757126	46.0715133	node/5779774317		region_1
pitch		soccer	11.1184618	46.0948083	node/6638897080		region_1
pitch	Ice Stadium	climbing	10.549260471428571	45.9756299	way/353588924		region_1
pitch	"Falesia ""Val Granda"""	climbing	11.0783869	45.9477641	node/6115517596	rock	region_1
pitch		athletics	11.64832596	46.36589858	way/226702491		region_1
pitch		athletics	11.648297466666666	46.36646888888888	way/226702496		region_1
pitch		athletics	11.120293845454546	46.07918017272727	way/1184632263		region_1
